id,time,event,option1
1361,25.0000,Yahoo,Sr Research Eng
1361,26.4986,Twitter,Staff Software Eng
1363,24.0000,Microsoft,Software Eng
1363,24.7507,Microsoft,Software Eng Live Product Search
1363,26.1699,Microsoft,Software Eng Live Product Search
1363,26.7507,Microsoft,Software Eng Shopping
1363,30.0027,Microsoft,Software Eng Shopping
1363,31.2548,LinkedIn,Sr Software Eng
1363,34.1753,LinkedIn,Staff Software Eng
1366,28.0000,Amazon,Sr Software Dev Eng AWS
1366,33.1699,LinkedIn,Staff Software Eng
1373,22.0000,Intel,Graphics Research Intern
1373,23.7562,NVIDIA,Graphics Software Eng
1376,26.0000,Intel,Security Specialist Intern
1376,26.7562,Qualcomm,CPU Software Eng
1376,27.3370,Intel,CAD Software Eng
1377,28.0000,Microsoft,Software Dev Eng
1377,30.2548,Rocket Fuel Inc,Rocket Science Member Tech Staff Software Eng
1377,32.5918,Google,Software Eng
1379,22.0000,Microsoft,Sr Science
1379,23.4959,Microsoft,Sr Science Lead
1379,24.3342,Microsoft,Principal Science Lead
1379,24.9151,Uber,Staff Eng
1383,29.0000,Microsoft,Research
1383,32.1699,Baidu,Sr Science Tech lead
1385,30.0000,Oracle,Sr Software Eng
1385,31.3315,Microsoft,Software Dev Eng
1385,33.5836,Microsoft,Software Dev Eng
1385,38.0904,Microsoft,Sr Software Eng
1388,22.0000,UC Berkeley,Undergraduate Student Research
1388,23.0000,UC Berkeley,Undergraduate Student Research
1388,23.3342,UCLA,Graduate Student Research
1388,24.5863,UCLA,Graduate Student Research
1388,29.5918,NEC Laboratories America,Research Staff Member
1388,32.5918,Google,Tech Lead Eng Manage
1390,22.0000,Carnegie Mellon University,compute Science Graduate Student
1390,24.0877,IBM,Staff Software Eng Watson Innovation Linguistic Product
1391,25.0000,The Ohio State University,Undegraduate Student Research Software Dev
1391,25.6658,Cisco,College Intern IT Eng
1392,24.0000,Amazon,Software Dev Eng Intern
1392,24.5863,Facebook,Software Eng Intern
1392,25.3342,Twitter,Software Eng
1392,26.2521,Pinterest,Software Eng
1394,22.0000,Microsoft,Software Design Eng
1394,27.7534,Facebook,Software Eng
1395,25.0000,Oracle,Principal Software Eng
1395,32.1726,Microsoft,Principal Software Eng
1395,38.6822,Oracle,Consult Member Tech Staff
1398,30.0000,University Illinois UrbanaChampaign,Graduate Research Assistant
1398,35.2521,Intel,Sr Imaging Science
1404,28.0000,IBM,Staff Software Eng
1404,29.2521,IBM,Staff Software Eng C C++ Compiler Dev
1404,32.5836,Baidu,Sr Software Eng
1408,26.0000,Tencent,System Eng Software Eng
1408,27.8384,Amazon,Software Dev Eng
1409,28.0000,University Illinois UrbanaChampaign,Teching Assistant
1409,33.7534,Microsoft,Software Dev Eng
1409,37.9233,Microsoft,Software Dev Eng
1409,38.5890,Microsoft,Sr Software Dev Eng
1409,40.0082,Microsoft,Audio Algorithm Architect Sr Software Eng Team Lead
1410,25.0000,PuResearch Devue University,Research Assistant
1410,30.0027,Amazon,Software Eng
1410,31.0027,Amazon,Research Science
1410,34.0877,Amazon,Machine Learning Science 
1411,24.0000,NVIDIA,Software Dev Intern
1411,24.6712,Facebook,Database Software Eng Intern
1411,25.0000,LinkedIn,Software Eng Intern
1411,25.3370,Google,Software Eng Intern
1411,26.0000,Twitter,Software Eng Intern
1411,26.5041,Google,Software Eng Tool Infrastructure
1411,27.5863,Google,Software Eng
1412,28.0000,Intel,Software Eng
1412,31.0849,Intel,Sr Software Eng
1412,34.1726,VMware,Member Tech Staff
1412,37.0055,VMware,Sr Member Tech Staff
1412,38.3425,VMware,Manage
1415,26.0000,Microsoft,Software Dev Eng
1415,34.1726,Amazon,Data Science
1416,28.0000,IBM,Software Dev Eng Intern
1416,28.5863,Cisco,Software Dev Eng Intern
1416,29.0822,Cisco,Software Dev Eng
1416,31.9178,Amazon,Software Dev Eng Intern
1416,32.7507,Amazon,Software Dev Eng
1419,25.0000,VMware,Member Tech Staff 
1419,26.5014,Facebook,Software Eng
1421,24.0000,Oracle,Software Eng
1421,26.5068,Microsoft,Sr Software Design Eng
1421,31.0055,Microsoft,Principal Dev Lead
1422,22.0000,HewlettP,Solution Architect
1422,23.5808,VMware,System Eng
1423,24.0000,Carnegie Mellon University,Teaching Assistant
1423,24.3288,Google,Software Eng Intern
1423,24.6658,Carnegie Mellon University,Teaching Assistant
1423,25.3315,Carnegie Mellon University,Research Assistant
1424,28.0000,IBM,Staff Software Eng
1424,32.3397,EMC,Sr Software Eng
1424,33.4219,Alibaba,Tech Expert
1426,24.0000,Amazon,Software Dev Eng Intern
1426,24.8356,Google,Software Eng
1427,26.0000,Intel,Software Dev
1427,28.6658,StanfoResearch Dev University,Graduate Research Assistant
1427,30.3315,Microsoft,Software Dev Eng
1429,31.0000,Oracle,Software Eng
1429,32.0000,Oracle,Principal Member Tech Staff
1429,42.8411,Yahoo,Sr Tech Yahoo
1430,30.0000,SAP,Software Eng Intern
1430,30.0849,HewlettP,Software Eng
1434,31.0000,University Illinois UrbanaChampaign,Course Assistant
1434,32.0000,Google,Software Eng Intern
1434,33.4986,Google,Software Eng
1435,30.0000,Georgia Institute Tech,Research Assistant
1435,34.8356,Google,Software Eng
1441,24.0000,Amazon,Software Dev Eng QA Manage
1441,25.2521,Microsoft,Sr Manage
1441,31.5014,Amazon,Sr Manage Global Email
1441,33.6712,Amazon,Director Head Consumer Market Analyst
1443,25.0000,UC Berkeley,Research Specialist
1443,29.0027,Intel,Sr Process Eng
1444,30.0000,Nokia,Research Eng Nokia Research Center
1444,31.3342,Sun MicroSystem,Staff Eng Sun Lab
1448,22.0000,Microsoft,Principal Architect Dev Lead Software Eng
1448,35.2603,Google,Staff Software Eng
1449,30.0000,Carnegie Mellon University,Graduate Student
1449,35.0027,Google,Tech Lead Manage
1460,29.0000,Oracle,Sr Director Cloud Eng
1460,31.7479,Symantec,VP Cloud Eng
1462,25.0000,NVIDIA,Intern
1462,26.0000,NVIDIA,Intern
1462,27.0849,Qualcomm,Software Eng
1463,26.0000,VMware,QA Intern
1463,26.8329,Motorola,Software Eng Consult
1464,22.0000,Microsoft,Sr Dev Lead
1464,24.8329,Amazon,Sr Software Dev Eng
1464,26.2493,Yahoo,Sr Principal Software Dev Eng
1466,30.0000,Adobe,Software Eng Intern
1466,32.3342,Baidu,Software Research Eng
1467,25.0000,University Illinois UrbanaChampaign,Research Assistant
1467,26.3342,LinkedIn,Sr Software Eng
1467,28.0849,StanfoResearch Dev University,Course Assistant
1468,31.0000,EMC,Associate Principle Software Eng
1468,35.0027,Intel,Sr Software Eng
1470,25.0000,Facebook,Research Science
1470,26.2548,Google,Software Eng
1472,26.0000,Yahoo,Software Eng
1472,27.8329,Microsoft,Sr Software Eng
1476,30.0000,Microsoft,Principal RSoftware Dev Eng Lead Intent Group Bing
1476,38.8384,Alibaba,Sr Staff Eng Director Eng
1484,26.0000,Hulu,Software Eng Intern
1484,26.9151,Tencent,Research Intern
1485,28.0000,Intel,Strategic Planning Manage MBA Intern
1485,29.1671,Tencent,Sr InvestmentStrategy Manage
1485,29.9151,Tencent,Sr Business Analysis Manage
1486,29.0000,Oracle,Sr Software Eng
1486,31.2493,TIBCO Software,Principal Eng
1489,25.0000,Alibaba,Software Eng Intern
1489,26.0849,The Ohio State University,Graduate Research Associate
1491,30.0000,Autodesk,Software Dev Intern Cloud Platforms Team
1491,30.7479,Google,Software Eng
1492,31.0000,University Massachusetts Amherst,Graduate Research Assistant
1492,32.7507,Yahoo,Intern
1492,33.0027,Carnegie Mellon University,Machine Learning Statistics PhD Student
1493,30.0000,Infosys,Software Eng Intern
1493,30.4110,Infosys,System Eng
1493,32.9178,Northeastern University,Graduate Teaching Assistant CS5800
1494,31.0000,Northeastern University,Graduate Teaching Assistant CS 5010
1494,31.3342,Amazon,Software Dev Eng Intern
1494,32.0000,Northeastern University,Graduate Teaching Assistant
1495,29.0000,IBM,Sr Software Eng
1495,32.7507,EMC,Sr Software Eng
1495,34.3370,EMC,Supervisor Group Lead
1501,29.0000,Symantec,Software Eng
1501,32.4219,IBM,Team Lead
1501,34.6740,Oracle,Principal Software Eng
1502,31.0000,Oracle,Member Tech Staff
1502,32.1699,Amazon,Software Dev Eng
1508,30.0000,Apple,Software Eng
1508,30.7479,SAP,Software Eng
1508,31.0795,IBM,Staff Software Eng
1508,37.2493,Netflix,Sr Software Eng
1509,24.0000,Intel,Research Intern
1509,24.8329,IBM,Software Eng
1510,30.0000,Amazon,Sr Software Eng
1510,32.1726,Google,Software Eng
1511,31.0000,Symantec,Software Eng
1511,31.5808,EMC,Sr Software Eng
1512,26.0000,NetApp,Software Eng Intern
1512,26.2521,Carnegie Mellon University,Graduate Teaching Assistant
1513,31.0000,Carnegie Mellon University,Student
1513,36.2548,Facebook,Research Science
1514,28.0000,UCLA,Student Program
1514,30.0000,Microsoft,Software Dev Eng Intern
1514,30.6712,Microsoft,Software Dev Eng
1515,29.0000,Qualcomm,Software Eng Mobile Applied Eng
1515,31.2548,Microsoft,Software Eng
1515,35.9205,Yahoo,Eng Manage
1516,29.0000,SAP,CoE Intern
1516,30.5836,Amazon,Software Dev Eng Intern
1516,31.7507,Google,Software Eng
1517,31.0000,IBM,Director WebSphere Product Manage
1517,36.5836,IBM,Director Dev IBMCharles Schwab partnership
1517,38.0055,IBM,Director Software Service
1517,43.5041,IBM Software Group,Vice President AIM Software Service Support
1517,47.0110,IBM,Vice President Implementations IBM Watson
1520,29.0000,Georgia Institute Tech,Graduate Student
1520,30.9178,Cisco,Software Eng
1520,32.2548,Uber,Software Eng
1521,29.0000,University Southern California,Program
1521,30.6658,Hulu,Software Eng
1521,32.8356,YouTube,Software Eng
1522,25.0000,The Ohio State University,Graduate Associate
1522,28.8356,Twitter,Software Eng Intern
1528,30.0000,Microsoft,Software Engn Test
1528,31.3370,VMware,Sr Test Automation Eng
1528,33.0027,PayPal,Sr Software Engn Test
1530,22.0000,Infosys,Software Eng Team Lead QA
1530,24.0849,IBM,IT Specialist Subject Matter Expert Team Lead QA
1530,27.7534,IBM,Operation Manage
1530,28.1726,IBM,Delivery Manage
1530,29.7534,IBM,Delivery Manage
1530,30.3397,IBM,Sr Delivery Manage
1532,26.0000,Oracle,Quality Lead Language Eng
1532,29.4192,Amazon,Research Science
1534,30.0000,BEA System,Software Eng
1534,31.9178,BEA System,Sr Eng Manage
1534,34.5014,Oracle,Sr Eng Manage
1538,30.0000,Juniper Networks,Intern
1538,31.0000,Oracle,Member Tech Staff
1539,28.0000,IBM,Director Product Market
1539,34.0849,Oracle,Sr Principal Product Market Director Commerce Social
1540,31.0000,Qualcomm,Software Eng Intern
1540,32.2493,Facebook,Software Eng Intern
1540,32.7534,Facebook,Software Eng
1542,29.0000,University Illinois UrbanaChampaign,Research Assistant
1542,33.0877,Microsoft,Software Dev Eng
1542,34.5068,Microsoft,Software Dev Eng
1542,37.3397,Groupon,Sr Software Eng
1544,22.0000,Cisco,Software Eng
1544,24.4219,Yahoo,Software Eng
1545,29.0000,PayPal,Consult
1545,30.0849,Groupon,Data Eng
1546,28.0000,StanfoResearch Dev University,CS Graduate Student
1546,29.5808,LinkedIn,Software Eng Recommendation Engne
1546,31.0822,LinkedIn,Sr Software Eng
1546,32.4986,LinkedIn,Staff Software Eng
1546,33.0849,LinkedIn,Eng Manage Enterprise Relevance
1547,25.0000,Baidu,Sr Research Dev Eng
1547,25.4959,Huawei,Research Noah's Ark Lab
1547,27.1671,Lenovo,Sr Research Sr Manage
1548,22.0000,Yahoo,Product Manage
1548,23.6712,LinkedIn,Recruiting Solution Market Manage
1548,26.0027,Google,Product Market Manage Americas
1548,28.9205,Google,Head Global Market Google Domains
1549,31.0000,Nokia,Sr Research Science
1549,32.0027,Twitter,Sr User Research
1549,35.0849,Google,Sr User Experience Research
1554,24.0000,IBM,Applied Dev
1554,26.2466,Google,Software Eng
1555,22.0000,StanfoResearch Dev University,Teaching Assistant Artificial Intelligence
1555,23.0000,IBM,Product Dev Manage
1557,28.0000,Intel,Intern
1557,29.5808,Google,Intern
1557,30.8356,Yahoo,Software Eng Tech Yahoo
1558,26.0000,Microsoft,Software Dev Eng Lead Windows Networking
1558,36.0082,Microsoft,Principal Eng Manage Bing
1558,43.9288,Microsoft,Principal Eng Manage Windows Azure Identity
1558,46.3452,Amazon,Sr Dev Manage Web Frameworks
1559,28.0000,IBM,Staff Software Eng
1559,33.5014,Carnegie Mellon University,Graduate Research Assistant
1559,34.5863,Facebook,Software Eng
1560,31.0000,eBay,Intern APD Hadoop team
1560,32.0000,Baidu,Data mining Eng
1561,22.0000,Microsoft,Research Intern
1561,22.2521,Google,Software Eng Intern
1561,22.6712,Google,Software Eng
1562,22.0000,PuResearch Devue University,Teaching Assistant
1562,23.8356,Google,Software Eng Intern
1562,29.0904,Google,Software Eng
1565,24.0000,HewlettP,Software Eng Specialist
1565,24.5808,IBM,Sr Software Eng
1567,29.0000,Tencent,Software Eng
1567,30.4110,ZTE,Project Lead
1569,25.0000,Microsoft,Site Manage Supportmsncom
1569,29.0027,Amazon,Sr UI Design Amazon
1569,30.2548,Oracle,Sr Interaction Design
1570,22.0000,Sun MicroSystem,Tech Lead Tech Dev Center
1570,24.0000,Sun MicroSystem,Manage Asian Globalization Center
1570,28.0027,Sun MicroSystem,Manage Solaris Eng
1570,30.0055,Sun MicroSystem,Sr Manage Customer Networked Service
1570,32.0055,EMC,Sr Manage Cloud Infrastructure Group
1570,35.0082,EMC,Director Software Eng Mozy
1570,36.0082,VMware,Director Research Dev Mozy
1570,38.0110,EMC,Director Software Eng Data Protection Cloud
1570,39.0110,Symantec,Sr Director Dev Global Targeted ferings fice CTO
1571,28.0000,Business Objects,Director Product Manage
1571,31.1644,SAP,Sr Director Product Manage
1571,36.0055,SAP,Vice President Product Manage
1571,38.5041,SAP,VP Product Manage HANA Information Manage
1572,26.0000,Yahoo,Software Dev Eng
1572,28.2466,Apple,Software Eng
1573,29.0000,University Illinois UrbanaChampaign,Research Assistant
1573,31.0027,LinkedIn,Software Eng
1573,32.9178,LinkedIn,Sr Software Eng
1573,33.8356,LinkedIn,Staff Software Eng
1575,29.0000,PayPal,Software Dev Summer Intern
1575,30.0822,eBay,Software Eng
1575,31.2521,Amazon,Software Dev Eng
1578,31.0000,StanfoResearch Dev University,Visiting Student
1578,31.4137,StanfoResearch Dev University,Postdoc Scholar
1578,32.4164,Facebook,Visiting Research
1581,28.0000,IBM,Summer Research Intern
1581,30.1699,Intel,Research Science
1581,37.2575,Google,Software Eng
1581,40.4274,Yahoo,Director System Research
1581,41.3452,Facebook,Sr Eng Manage
1582,22.0000,Microsoft,Program Manage
1582,25.0027,Microsoft,Sr Consult
1582,26.0027,Microsoft,Software Eng
1582,30.8411,Facebook,Eng Manage
1582,34.0904,Facebook,Eng Director
1584,26.0000,NetApp,Software Eng Intern
1584,26.5808,NetApp,Member Tech Staff I 
1584,27.6658,UCLA,Graduate Student compute Science
1584,29.0849,Google,Software Eng
1586,25.0000,LinkedIn,Sr Recruiting
1586,26.2521,Microsoft,Sr Staff Consult
1586,26.8329,LinkedIn,Sr Recruiting Consult
1587,29.0000,HewlettP,Sr Account Manage Tech Solution Group _ Communication Media Entertainment Division
1587,33.3370,Microsoft,Sr Account Manage Enterprise Partner Group _ Communication Sector Media Entertainment
1587,35.7562,SAP,Sr Sale Manage HighTech Key
1587,38.1726,Salesforce,Enterprise Country Lead Taiwan
1590,24.0000,University Washington,compute Lab Technician
1590,26.9178,Microsoft,Software Test Eng
1594,24.0000,Amazon,Software Dev Eng Intern
1594,25.0000,PayPal,Software Eng
1594,26.6712,PayPal,Software Eng 3
1594,26.7507,Google,Software Eng
1597,24.0000,Amazon,Mobile Architect
1597,24.5863,Uber,Tech Lead
1598,24.0000,Oracle,Member Tech Staff
1598,25.7479,Facebook,Software Eng
1598,29.0849,Facebook,Eng Manage
1599,26.0000,Business Objects,Software Dev Lead
1599,28.0027,SAP,Software Dev Manage
1601,22.0000,Microsoft,Research Intern
1601,22.6658,Baidu,Software Eng
1601,24.5014,Google,Software Eng
1609,29.0000,Intel,Software Eng Intern
1609,31.0000,EMC,Sr Software Eng
1609,34.3397,Intel,Sr Software Eng
1609,38.5096,Microsoft,Sr Software Eng
1610,28.0000,Microsoft,Decision Science
1610,29.9178,LinkedIn,Sr Associate Data Science Business Analyst
1611,31.0000,Symantec,Sr Software Eng
1611,32.3342,Oracle,Principal Software Dev
1611,35.2548,eBay,Principal Software Eng
1613,28.0000,Motorola,Staff Eng Sr System Eng
1613,34.1699,BEA System,Project Manage Principal Solution Architect Field Eng
1613,35.9205,Oracle,Principal Member Tech Staff Project Manage
1615,24.0000,Yahoo,Sr Eng Manage Principal Eng Yahoo Search
1615,29.1644,Yahoo,Sr Eng Manage RightMedia Ad Exchange
1615,30.5014,Microsoft,Principal Eng Manage Social Search
1615,31.9205,Yahoo,Director Eng Search Personalization
1615,34.2548,Yahoo,Sr Director Eng Mobile Search Innovation
1617,24.0000,Microsoft,Software Dev Eng
1617,26.8329,Qihoo 360,Sr Software Dev Eng
1617,28.0877,Microsoft,Software Dev Eng
1618,31.0000,HewlettP,Project Manage
1618,33.0822,IBM,Project Manage
1618,34.1671,IBM,Project Manage
1618,35.7507,IBM,Tech Solution Manage
1618,39.1726,SAP,Solution Sale Engagement Manage Sr
1618,40.5863,SAP,Sr Business Dev Manage
1618,41.0877,IBM,Business Dev Executive
1619,30.0000,IBM,I T Architect
1619,37.5041,IBM Software Group,Manage Business Intelligence Integration Deployment
1619,39.4247,IBM Software Group,WebSphere RFID Information Center Software Dev Manage
1619,42.5096,IBM,Sr Software Dev Manage
1619,43.1753,IBM Software Group,Program Director InfoSphere Traceability Server
1619,45.0904,IBM Software Group,Program Director Big Data Internet Things IoT Solution
1619,46.8493,IBM Software Group,Program Director Big Data InHadoop Analyst
1619,48.9260,IBM,Program Director Spark Tech Center
1620,26.0000,Oracle,Sr Market Manage
1620,29.5918,Microsoft,Sr Market Manage
1620,32.3425,Oracle,Sr Market Manage
1620,34.0904,Microsoft,Sr Market Manage Field Deployment Lead for Greater China Region India
1620,36.8411,Microsoft,Sr Program Manage Service Manage Data Analyst Service SMB ATM program
1620,37.9260,Microsoft,Sr Delivery Manage Lead Manage Market Sale Business Intelligence Platforms
1622,24.0000,Oracle,Big Data Architect
1622,24.1671,Microsoft,Principal Software Dev Eng Microsoft Research NExT
1623,26.0000,Microsoft,Software Dev Eng
1623,29.4219,Microsoft,Software Dev Eng
1623,32.5096,Microsoft,Sr Software Dev Eng
1623,35.0082,Oracle,Principal Software Eng
1625,26.0000,Google,Eng Intern
1625,27.1699,salesforcecom,Software Eng
1625,29.3397,Yahoo,Sr Research Eng
1625,31.2575,Twitter,Sr Software Eng
1628,22.0000,Cisco,Summer Intern Wireless Eng Group
1628,23.0000,StanfoResearch Dev University,Research Assistant Image Video Multimedia System Lab
1632,30.0000,Microsoft,Applied Research Software Eng
1632,33.3370,Facebook,Research Science Software Eng
1634,22.0000,IBM,Sr Research
1634,25.0000,Google,Sr Software Eng
1637,31.0000,HewlettP,Solution Architect
1637,32.0822,HewlettP,Program Manage
1637,34.0027,HewlettP,Product Market Manage
1637,35.0849,HewlettP,CMS Business Lead for China Bitfone Business
1637,35.8411,Nokia,Sr Manage Product Manage
1639,31.0000,Yahoo,Sr Product Manage Mobile Ad Group
1639,32.0000,Microsoft,Principal Program Product Manage
1640,22.0000,Yahoo,Tech Y Software Dev Eng
1640,24.4192,Uber,Full Stack Software Eng
1642,22.0000,Oracle,Sr Member Tech Staff
1642,25.8356,TIBCO Software,Architect
1642,29.0055,TIBCO Software,Eng Manage
1642,32.6740,TIBCO Software,Director Eng TIBCO Adapters
1643,26.0000,Oracle,Sr Applied Eng
1643,29.7507,Arizona State University,Graduate Student
1644,31.0000,Juniper Networks,Software Eng
1644,34.4986,Amazon,Software Dev Eng Intern
1644,35.3315,Amazon,Software Dev Eng
1644,37.4986,Oracle,Sr Software Eng
1646,28.0000,University Southern California,Research Assistant
1646,32.5863,Google,Research Science
1648,31.0000,IBM,Research
1648,35.0027,IBM,Staff Research
1648,38.0055,IBM,Research Staff Member
